Day,"Ad name","Amount spent (USD)","Result type",Results,Impressions,"Link clicks","3-second video plays","Purchases conversion value","Video average play time","Video plays at 75%","Video plays","Preview link","Reporting starts","Reporting ends"
2025-08-13,"Ad - AEF FB Image 35 V15 - WE",113.1,"Website purchases",1,3902,38,,7,,,,https://www.facebook.com/?feed_demo_ad=120222691732960595&h=AQA3JjkMqSTg66tbBYk,2025-08-13,2025-08-13
2025-08-15,"Ad - AEF FB Video 63 V1 - WE",111.28,"Website purchases",6,2077,41,347,63.65,3,24,1573,https://www.facebook.com/?feed_demo_ad=120217134246890595&h=AQA55CfIOxz6UWYzk1c,2025-08-15,2025-08-15
2025-08-12,"Ad - AEF FB Video 60 V3",110.86,"Website purchases",3,3126,41,676,112,3,61,2894,https://www.facebook.com/?feed_demo_ad=120216561780290595&h=AQAWD2BWjE9fo7Yj6V8,2025-08-12,2025-08-12
2025-08-16,"Ad - AEF FB Video 63 V1 - WE",107.99,"Website purchases",1,2666,43,558,15,3,30,2232,https://www.facebook.com/?feed_demo_ad=120217134246890595&h=AQA55CfIOxz6UWYzk1c,2025-08-16,2025-08-16
2025-08-14,"Ad - AEF FB Video 81 V6 - LP",107.28,"Website purchases",2,3222,44,938,4.65,4,141,2790,https://www.facebook.com/?feed_demo_ad=120226021848130595&h=AQBDlwmMiQ-tTp4PqoQ,2025-08-14,2025-08-14
2025-08-15,"AEF FB Image 76 - V18",106.86,"Website purchases",2,5989,48,,71.2,,,,https://www.facebook.com/?feed_demo_ad=120233906685620595&h=AQAgwe1f8ip0cB8yyC0,2025-08-15,2025-08-15
2025-08-18,"Ad - AEF FB Video 86 V1 - WE",106.47,"Website purchases",2,4985,24,998,64.48,3,166,4892,https://www.facebook.com/?feed_demo_ad=120232131937720595&h=AQAgKDyvRQlH5wQN_XE,2025-08-18,2025-08-18
2025-08-18,"Ad - AEF FB Image 77 - V21",105.85,"Website purchases",3,4981,32,,33,,,,https://www.facebook.com/?feed_demo_ad=120233906689520595&h=AQBRnqdeQ3oE9asZDBY,2025-08-18,2025-08-18
2025-08-15,"Ad - AEF FB RM Image 11 - V14",105.56,"Website purchases",4,2930,27,,336.35,,,,https://www.facebook.com/?feed_demo_ad=120233317704090595&h=AQDPTvytQUatuxLnL9A,2025-08-15,2025-08-15
2025-08-16,"Ad - AEF FB Video 83 V6 - WE",105.56,"Website purchases",1,3767,34,606,20.02,2,82,3562,https://www.facebook.com/?feed_demo_ad=120229565622140595&h=AQDq-v-o1gosGEuGnfw,2025-08-16,2025-08-16
2025-08-15,"Ad - AEF FB Image 38 - V1",105.34,"Website purchases",9,3729,24,,126.38,,,,https://www.facebook.com/?feed_demo_ad=120222692061420595&h=AQCShapw-XTx1yCUVjg,2025-08-15,2025-08-15
2025-08-14,"Ad - AEF FB Image 38 - V1",105.02,"Website purchases",3,3219,44,,231.25,,,,https://www.facebook.com/?feed_demo_ad=120222692061420595&h=AQCShapw-XTx1yCUVjg,2025-08-14,2025-08-14
2025-08-12,"Ad - AEF FB Video 76 V2",104.88,"Website purchases",6,4809,42,1004,64.9,2,48,4342,https://www.facebook.com/?feed_demo_ad=120220929939140595&h=AQB1Nh_9tYDMyCoJNTc,2025-08-12,2025-08-12
2025-08-18,"Ad - AEF FB Video 72 V2",103.59,"Website purchases",4,3460,33,923,82.29,3,81,3143,https://www.facebook.com/?feed_demo_ad=120218842898410595&h=AQButUocVOBessrJcWo,2025-08-18,2025-08-18
2025-08-13,"Ad - AEF FB Video 73 V4 - LP",103.27,"Website purchases",3,5513,38,1405,55.16,4,223,5402,https://www.facebook.com/?feed_demo_ad=120219003044700595&h=AQD15g7LT4yp_hJut7I,2025-08-13,2025-08-13
2025-08-12,"Ad - AEF FB Video 89 V5",102.57,"Website purchases",4,5096,57,1003,45.3,3,26,4465,https://www.facebook.com/?feed_demo_ad=120234565341140595&h=AQDSI2A3ZREFQ91QwBk,2025-08-12,2025-08-12
2025-08-14,"Ad - AEF FB Image 75 - V14",101.77,"Website purchases",1,3057,30,,3.5,,,,https://www.facebook.com/?feed_demo_ad=120233906671670595&h=AQDXzKBW3wgC-clDlag,2025-08-14,2025-08-14
2025-08-12,"Ad - AEF FB Video 85 V2",100.77,"Website purchases",4,2595,47,627,56.35,4,58,2206,https://www.facebook.com/?feed_demo_ad=120230994022660595&h=AQCzZOmMxG27q5LNo_I,2025-08-12,2025-08-12
2025-08-13,"Ad - AEF FB Video 79 V2",100.52,"Website purchases",4,3587,41,691,234.78,3,49,3209,https://www.facebook.com/?feed_demo_ad=120223039884680595&h=AQAJ1objlP2uQsKiSJ4,2025-08-13,2025-08-13
2025-08-18,"Ad - AEF FB Image 64 - V15",100.4,"Website purchases",3,5518,45,,60.14,,,,https://www.facebook.com/?feed_demo_ad=120230579213450595&h=AQAWqqSY45lcKKexzSI,2025-08-18,2025-08-18
2025-08-12,"Ad - AEF FB Video 70 V4",100.32,"Website purchases",4,3198,38,830,175.07,4,92,2888,https://www.facebook.com/?feed_demo_ad=120218378289910595&h=AQAZzb7iR5tfpsReDkE,2025-08-12,2025-08-12
2025-08-12,"Ad - AEF FB Video 88 V6",100.21,"Website purchases",5,4983,49,747,244.98,3,152,4874,https://www.facebook.com/?feed_demo_ad=120233552140510595&h=AQC-c3Bt1I-X8doiVlE,2025-08-12,2025-08-12
2025-08-18,"Ad - AEF FB Image 83 - V18",99.93,"Website purchases",3,4092,29,,221.75,,,,https://www.facebook.com/?feed_demo_ad=120235309480280595&h=AQBpoUoRLmLIM6D8LJk,2025-08-18,2025-08-18
2025-08-16,"Ad - AEF FB Image 71 - V1 - WE",99.33,"Website purchases",3,4038,31,,55,,,,https://www.facebook.com/?feed_demo_ad=120232557880880595&h=AQBLKtPuGGIRRqsje-Y,2025-08-16,2025-08-16
2025-08-13,"Ad - AEF FB Video 88 V6",98.85,"Website purchases",5,5236,43,814,116.6,2,143,5167,https://www.facebook.com/?feed_demo_ad=120233552140510595&h=AQC-c3Bt1I-X8doiVlE,2025-08-13,2025-08-13
2025-08-15,"Ad - AEF FB Video 86 V2",98.66,"Website purchases",2,4298,25,1003,20.01,3,104,3816,https://www.facebook.com/?feed_demo_ad=120232132086800595&h=AQDnZkNQqKJGV4CWry4,2025-08-15,2025-08-15
2025-08-12,"Ad - AEF FB Image 77 - V21",97.68,"Website purchases",7,4683,42,,266.75,,,,https://www.facebook.com/?feed_demo_ad=120233906689520595&h=AQBRnqdeQ3oE9asZDBY,2025-08-12,2025-08-12
2025-08-12,"Ad - AEF FB Video 67 V1",97.58,"Website purchases",2,3124,30,656,48.49,3,48,2499,https://www.facebook.com/?feed_demo_ad=120217727209830595&h=AQCxlzRPcOlV0KViVKc,2025-08-12,2025-08-12
2025-08-15,"Ad - AEF FB Video 67 V2",96.74,"Website purchases",1,4648,25,1133,40.23,3,29,4036,https://www.facebook.com/?feed_demo_ad=120217727199490595&h=AQAjIyv5Dd-6zz_G02U,2025-08-15,2025-08-15
2025-08-13,"Ad - AEF FB Video 75 V5",96.51,"Website purchases",3,3402,112,937,87.18,4,153,3260,https://www.facebook.com/?feed_demo_ad=120235518283570595&h=AQBbx8Lz2kKCmJDQZww,2025-08-13,2025-08-13
2025-08-12,"Ad - AEF FB Image 63 - V7",96.28,,,2975,40,,,,,,https://www.facebook.com/?feed_demo_ad=120230579001370595&h=AQAYrMhYKRrywI-lvzQ,2025-08-12,2025-08-12
2025-08-15,"Ad - AEF FB Image 84 - V3",95.34,"Website purchases",1,4076,37,,120.1,,,,https://www.facebook.com/?feed_demo_ad=120235309548460595&h=AQBKthK1pp2o89XHZ8I,2025-08-15,2025-08-15
2025-08-13,"Ad - AEF FB Image 77 - V21",95.17,"Website purchases",5,4135,24,,361.31,,,,https://www.facebook.com/?feed_demo_ad=120233906689520595&h=AQBRnqdeQ3oE9asZDBY,2025-08-13,2025-08-13
2025-08-15,"Ad - AEF FB Video 77 V00 - WE",93.28,"Website purchases",7,3524,45,940,116.94,4,125,3449,https://www.facebook.com/?feed_demo_ad=120221877863120595&h=AQDl86fbESMEFA7lYwg,2025-08-15,2025-08-15
2025-08-13,"Ad - AEF FB Image 76 - V18",93.23,"Website purchases",6,5203,40,,152.29,,,,https://www.facebook.com/?feed_demo_ad=120233942123680595&h=AQAzt4gnxazvVyfXKno,2025-08-13,2025-08-13
2025-08-15,"Ad - AEF FB Image 83 - V18",92.32,"Website purchases",4,4141,36,,151.44,,,,https://www.facebook.com/?feed_demo_ad=120235309480280595&h=AQBpoUoRLmLIM6D8LJk,2025-08-15,2025-08-15
2025-08-15,"Ad - AEF FB Video 88 V6",92.12,"Website purchases",3,4162,32,610,101.46,2,99,4047,https://www.facebook.com/?feed_demo_ad=120233552140510595&h=AQC-c3Bt1I-X8doiVlE,2025-08-15,2025-08-15
2025-08-18,"Ad - AEF FB Image 68 - V21",92.09,"Website purchases",8,4100,53,,216.83,,,,https://www.facebook.com/?feed_demo_ad=120231563760670595&h=AQAFs_BaCFrhOCe58IQ,2025-08-18,2025-08-18
2025-08-12,"Ad - AEF FB Image 62 - V21",91.6,"Website purchases",2,4653,45,,22.4,,,,https://www.facebook.com/?feed_demo_ad=120230579213380595&h=AQD_LhEMMTAgDJmkG_Q,2025-08-12,2025-08-12
2025-08-12,"Ad - AEF FB Video 90 V5",91.42,"Website purchases",5,4176,48,742,58.68,3,40,3583,https://www.facebook.com/?feed_demo_ad=120235675213070595&h=AQBIfdnYehLMZ2fk54A,2025-08-12,2025-08-12
2025-08-18,"Ad - AEF FB Video 85 V2",89.6,"Website purchases",1,2829,23,732,57.65,4,40,2412,https://www.facebook.com/?feed_demo_ad=120230994022660595&h=AQCzZOmMxG27q5LNo_I,2025-08-18,2025-08-18
2025-08-18,"Ad - AEF FB Video 87 V2",89.48,"Website purchases",3,3244,29,936,84,3,25,2861,https://www.facebook.com/?feed_demo_ad=120232555557890595&h=AQD80sMmY5xJqWEoROs,2025-08-18,2025-08-18
2025-08-14,"Ad - AEF FB Video 63 V1",87.82,"Website purchases",2,1393,24,301,17,4,13,1159,https://www.facebook.com/?feed_demo_ad=120217134252620595&h=AQDTmFw6bXiYzevWddI,2025-08-14,2025-08-14
2025-08-18,"Ad - AEF FB Video 90 V5",87.5,"Website purchases",11,31711,290,6822,279.34,3,395,27923,https://www.facebook.com/?feed_demo_ad=120235674610380595&h=AQAE6j319Nz_VHdC_8Q,2025-08-18,2025-08-18
2025-08-14,"Ad - AEF FB Video 86 V6",87.04,"Website purchases",3,4034,47,813,28.51,3,170,3990,https://www.facebook.com/?feed_demo_ad=120232132410350595&h=AQAqTWILZRE3ZIg6cCw,2025-08-14,2025-08-14
2025-08-14,"Ad - AEF FB Video 79 V1 - WE",85.77,"Website purchases",1,2664,27,436,2,2,30,2295,https://www.facebook.com/?feed_demo_ad=120223039703410595&h=AQCJ8b4xf8hf5XnCTo4,2025-08-14,2025-08-14
2025-08-18,"Ad - AEF FB Video 91 V6",85.63,"Website purchases",5,2581,29,455,164.85,3,76,2283,https://www.facebook.com/?feed_demo_ad=120236077979830595&h=AQBaKXb97aG8zd_8NR8,2025-08-18,2025-08-18
2025-08-14,"Ad - AEF FB Image 82 - V21",85.4,"Website purchases",3,3692,30,,17.5,,,,https://www.facebook.com/?feed_demo_ad=120235309548450595&h=AQDg8cmgIsxUijdazJU,2025-08-14,2025-08-14
2025-08-14,"Ad - AEF FB Image 77 - V21",85.35,"Website purchases",5,4625,33,,36.75,,,,https://www.facebook.com/?feed_demo_ad=120233942123660595&h=AQBSl_rBKfNGaDDWCj8,2025-08-14,2025-08-14
2025-08-12,"Ad - AEF FB Video 69 V4",84.38,"Website purchases",9,4993,35,882,141,2,24,4462,https://www.facebook.com/?feed_demo_ad=120218111813760595&h=AQC8kQcauVMnXTa5Xtc,2025-08-12,2025-08-12
2025-08-15,"Ad - AEF FB Video 78 V2",83.26,"Website purchases",4,2571,29,656,33.67,4,34,2047,https://www.facebook.com/?feed_demo_ad=120222143339200595&h=AQCjGXMc_rFBxWVNl6I,2025-08-15,2025-08-15
2025-08-15,"Ad - AEF FB Video 89 V1",83.07,"Website purchases",4,2142,29,356,62.8,3,12,1857,https://www.facebook.com/?feed_demo_ad=120234562082540595&h=AQB4iXed9anANNBI9zc,2025-08-15,2025-08-15
2025-08-14,"Ad - AEF FB Video 64 V002",82.76,"Website purchases",3,2247,24,913,85.7,5,68,2203,https://www.facebook.com/?feed_demo_ad=120217316985460595&h=AQCA9lFUQtFb2cPYSrw,2025-08-14,2025-08-14
2025-08-13,"Ad - AEF FB Video 86 V6",82.44,"Website purchases",4,2231,55,601,108.36,4,180,2133,https://www.facebook.com/?feed_demo_ad=120232132410350595&h=AQAqTWILZRE3ZIg6cCw,2025-08-13,2025-08-13
2025-08-13,"Ad - AEF FB Video 60 V3",82.39,"Website purchases",3,2326,39,518,186.5,3,40,2126,https://www.facebook.com/?feed_demo_ad=120216561780290595&h=AQAWD2BWjE9fo7Yj6V8,2025-08-13,2025-08-13
2025-08-18,"Ad - AEF FB RM Image 9 - V1",82.17,"Website purchases",3,3217,24,,90.31,,,,https://www.facebook.com/?feed_demo_ad=120233317648980595&h=AQCBAf7bOgGHtNDp1hY,2025-08-18,2025-08-18
2025-08-18,"Ad - AEF FB Video 86 V6",82.07,"Website purchases",5,3585,39,709,96.29,3,150,3532,https://www.facebook.com/?feed_demo_ad=120232132410350595&h=AQAqTWILZRE3ZIg6cCw,2025-08-18,2025-08-18
2025-08-13,"Ad - AEF FB Video 67 V2 - WE",81.49,"Website purchases",2,4047,36,949,51.55,3,25,3588,https://www.facebook.com/?feed_demo_ad=120217727209840595&h=AQA6puOn_TibnfRl154,2025-08-13,2025-08-13
2025-08-15,"Ad - AEF FB RM Image 3 - V21 - WE",81.31,"Website purchases",4,3460,46,,33.23,,,,https://www.facebook.com/?feed_demo_ad=120224469891540595&h=AQAFY4h_Kd34-IN5lQY,2025-08-15,2025-08-15
2025-08-14,"Ad - AEF FB Video 89 V6",81.28,"Website purchases",2,3772,41,1046,135.66,3,25,3261,https://www.facebook.com/?feed_demo_ad=120234563604310595&h=AQBddsitMv4KlXhJNHk,2025-08-14,2025-08-14
2025-08-14,"Ad - AEF FB Video 88 V5",80.89,"Website purchases",3,3668,40,609,40.8,2,125,3534,https://www.facebook.com/?feed_demo_ad=120233551992880595&h=AQDeGc9Ss9RPLHS-PNI,2025-08-14,2025-08-14
2025-08-15,"Ad - AEF FB Video 82 V1",80.74,"Website purchases",5,1397,24,275,124.3,3,22,1173,https://www.facebook.com/?feed_demo_ad=120227202265230595&h=AQCUwxMwMJenW-CZe8E,2025-08-15,2025-08-15
2025-08-17,"Ad - AEF FB Video 83 V6 - WE",79.64,,,3380,32,702,,3,66,2857,https://www.facebook.com/?feed_demo_ad=120229565622140595&h=AQDq-v-o1gosGEuGnfw,2025-08-17,2025-08-17
2025-08-14,"Ad - AEF FB Video 46 V3 - RE 5 - WE",79.44,"Website purchases",5,2692,32,609,55.42,3,67,2288,https://www.facebook.com/?feed_demo_ad=120213026503340595&h=AQBqLkA_DNp_yNcyBSI,2025-08-14,2025-08-14
2025-08-18,"Ad - AEF FB Image 77 - V21",79.19,"Website purchases",1,5254,21,,7.55,,,,https://www.facebook.com/?feed_demo_ad=120233942123660595&h=AQBSl_rBKfNGaDDWCj8,2025-08-18,2025-08-18
2025-08-18,"Ad - AEF FB Image 82 - V21",79.07,"Website purchases",5,3480,26,,204.62,,,,https://www.facebook.com/?feed_demo_ad=120235309548450595&h=AQDg8cmgIsxUijdazJU,2025-08-18,2025-08-18
2025-08-13,"Ad - AEF FB Video 89 V5",79.04,"Website purchases",12,3827,36,707,174.45,3,27,3404,https://www.facebook.com/?feed_demo_ad=120234565341140595&h=AQDSI2A3ZREFQ91QwBk,2025-08-13,2025-08-13
2025-08-18,"Ad - AEF FB Video 68 V1",78.88,"Website purchases",8,1775,67,469,282.16,4,51,1454,https://www.facebook.com/?feed_demo_ad=120235518283470595&h=AQCWtniAZf0jlyVa1cs,2025-08-18,2025-08-18
2025-08-18,"Ad - AEF FB Video 70 V4",78.6,"Website purchases",2,3039,32,884,162.5,4,92,2843,https://www.facebook.com/?feed_demo_ad=120218378500490595&h=AQB_BD6mfLMGB66w3B4,2025-08-18,2025-08-18
2025-08-12,"Ad - AEF FB Video 89 V1",78.5,"Website purchases",4,1703,35,381,57.9,3,19,1493,https://www.facebook.com/?feed_demo_ad=120234562082540595&h=AQB4iXed9anANNBI9zc,2025-08-12,2025-08-12
2025-08-18,"Ad - AEF FB Video 78 V1",78.39,"Website purchases",2,2407,24,454,14.21,3,12,1777,https://www.facebook.com/?feed_demo_ad=120222143318900595&h=AQA7lT5UxBAI7PcESbk,2025-08-18,2025-08-18
2025-08-14,"Ad - AEF FB Video 83 V6 - WE",77.65,"Website purchases",3,2352,23,384,61.21,3,66,2201,https://www.facebook.com/?feed_demo_ad=120229565622140595&h=AQDq-v-o1gosGEuGnfw,2025-08-14,2025-08-14
2025-08-14,"Ad - AEF FB Image 83 - V18",77.47,"Website purchases",1,3790,24,,67,,,,https://www.facebook.com/?feed_demo_ad=120235309480280595&h=AQBpoUoRLmLIM6D8LJk,2025-08-14,2025-08-14
2025-08-17,"Ad - AEF FB Video 89 V5 - WE",77.16,"Website purchases",3,2998,32,715,85.75,3,23,2655,https://www.facebook.com/?feed_demo_ad=120234564705200595&h=AQAke2t-af3IlXZrL0M,2025-08-17,2025-08-17
2025-08-12,"Ad - AEF FB Image 83 - V18",77.15,"Website purchases",2,3562,44,,14,,,,https://www.facebook.com/?feed_demo_ad=120235309480280595&h=AQBpoUoRLmLIM6D8LJk,2025-08-12,2025-08-12
2025-08-15,"Ad - AEF FB Video 89 V6",76.83,"Website purchases",3,3005,27,927,113.35,3,12,2592,https://www.facebook.com/?feed_demo_ad=120234563604310595&h=AQBddsitMv4KlXhJNHk,2025-08-15,2025-08-15
2025-08-13,"Ad - AEF FB Image 77 - V21",76.51,"Website purchases",7,4795,27,,66.1,,,,https://www.facebook.com/?feed_demo_ad=120233942123660595&h=AQBSl_rBKfNGaDDWCj8,2025-08-13,2025-08-13
2025-08-14,"Ad - AEF FB Video 86 V2",76.51,"Website purchases",3,3542,36,665,64.23,3,124,3472,https://www.facebook.com/?feed_demo_ad=120232135856360595&h=AQAZKCtMrrIvRlqSBUc,2025-08-14,2025-08-14
2025-08-12,"Ad - AEF FB Video 88 V5",76.43,"Website purchases",8,4117,36,646,219.49,3,130,4062,https://www.facebook.com/?feed_demo_ad=120233551992880595&h=AQDeGc9Ss9RPLHS-PNI,2025-08-12,2025-08-12
2025-08-12,"Ad - AEF FB Video 89 V5 - WE",76.22,"Website purchases",3,3218,41,690,37.88,3,26,2860,https://www.facebook.com/?feed_demo_ad=120234564705200595&h=AQAke2t-af3IlXZrL0M,2025-08-12,2025-08-12
2025-08-13,"Ad - AEF FB Video 77 V2",75.84,"Website purchases",3,2807,36,733,55.25,4,136,2773,https://www.facebook.com/?feed_demo_ad=120221877998040595&h=AQCCF_hwnHDgGBakUoI,2025-08-13,2025-08-13
2025-08-15,"Ad - AEF FB Video 86 V00",75.83,"Website purchases",3,3053,24,669,44.72,3,106,2972,https://www.facebook.com/?feed_demo_ad=120232132165280595&h=AQCKxYHZ3KAOR4vXqTg,2025-08-15,2025-08-15
2025-08-15,"Ad - AEF FB Image 34 V14",75.15,"Website purchases",1,2110,22,,3,,,,https://www.facebook.com/?feed_demo_ad=120220381548690595&h=AQA-NX-ErAREkI6rraI,2025-08-15,2025-08-15
2025-08-15,"Ad - AEF FB Image 43 - V7",74.97,"Website purchases",1,3147,41,,,,,,https://www.facebook.com/?feed_demo_ad=120224926605150595&h=AQBVwsRBXEKhijvYdSY,2025-08-15,2025-08-15
2025-08-12,"Ad - AEF FB Image 82 - V21",74.74,"Website purchases",6,3082,35,,111.11,,,,https://www.facebook.com/?feed_demo_ad=120235309456750595&h=AQCB9YzuXjnNwoCOY_I,2025-08-12,2025-08-12
2025-08-14,"Ad - AEF FB Video 77 V1",74.08,"Website purchases",9,2240,105,597,123.53,4,114,2048,https://www.facebook.com/?feed_demo_ad=120235518283510595&h=AQCp4vmSBsfFYYoKMwM,2025-08-14,2025-08-14
2025-08-18,"Ad - AEF FB Video 79 V2",73.94,"Website purchases",1,2362,21,510,4,3,29,2102,https://www.facebook.com/?feed_demo_ad=120223039884680595&h=AQAJ1objlP2uQsKiSJ4,2025-08-18,2025-08-18
2025-08-14,"Ad - AEF FB Video 64 V002",73.93,"Website purchases",3,1894,23,710,68.93,5,49,1846,https://www.facebook.com/?feed_demo_ad=120217316621900595&h=AQCguvpi8bkTO3v2-RU,2025-08-14,2025-08-14
2025-08-15,"Ad - AEF FB Video 64 V002",73.63,"Website purchases",2,2105,26,796,66.79,4,48,2076,https://www.facebook.com/?feed_demo_ad=120217316985460595&h=AQCA9lFUQtFb2cPYSrw,2025-08-15,2025-08-15
2025-08-13,"Ad - AEF FB Video 89 V6",73.63,"Website purchases",4,3120,33,874,126.79,3,23,2639,https://www.facebook.com/?feed_demo_ad=120234563604310595&h=AQBddsitMv4KlXhJNHk,2025-08-13,2025-08-13
2025-08-15,"Ad - AEF FB Video 72 V2",73.61,"Website purchases",1,2649,26,601,44.53,3,44,2348,https://www.facebook.com/?feed_demo_ad=120218842898410595&h=AQButUocVOBessrJcWo,2025-08-15,2025-08-15
2025-08-18,"Ad - AEF FB Video 54 V3 - RE 3",73.57,"Website purchases",7,3348,91,665,123.62,3,212,3278,https://www.facebook.com/?feed_demo_ad=120235518283460595&h=AQBSWB9slAMv1i1ZMD8,2025-08-18,2025-08-18
2025-08-18,"Ad - AEF FB Video 90 V00",73.32,"Website purchases",1,3737,33,1000,10.01,3,47,3323,https://www.facebook.com/?feed_demo_ad=120235675213060595&h=AQDqX_ZbNoPuvNq4SxE,2025-08-18,2025-08-18
2025-08-13,"Ad - AEF FB Image 68 - V21",73.12,"Website purchases",5,2713,174,,51.4,,,,https://www.facebook.com/?feed_demo_ad=120231560097980595&h=AQAZmkRjH4SFDVHUSGM,2025-08-13,2025-08-13
2025-08-13,"Ad - AEF FB Video 88 V5",73.08,"Website purchases",4,3652,39,572,102,2,110,3569,https://www.facebook.com/?feed_demo_ad=120233551992880595&h=AQDeGc9Ss9RPLHS-PNI,2025-08-13,2025-08-13
2025-08-18,"Ad - AEF FB Video 89 V2",72.88,"Website purchases",4,2158,39,497,118.16,3,25,1956,https://www.facebook.com/?feed_demo_ad=120234565341160595&h=AQAIONGnBstZiZiqvN8,2025-08-18,2025-08-18
2025-08-14,"Ad - AEF FB Video 77 V1",72.84,"Website purchases",3,2514,44,650,55.7,4,139,2454,https://www.facebook.com/?feed_demo_ad=120221877749140595&h=AQAu79NS-cnSHc4Vu2Y,2025-08-14,2025-08-14
2025-08-18,"Ad - AEF FB Video 75 V5",72.55,"Website purchases",5,2599,57,596,84.38,3,91,2505,https://www.facebook.com/?feed_demo_ad=120235518283570595&h=AQBbx8Lz2kKCmJDQZww,2025-08-18,2025-08-18
2025-08-18,"Ad - AEF FB Video 63 V1",72.27,"Website purchases",1,1437,25,352,48.04,4,26,1247,https://www.facebook.com/?feed_demo_ad=120217134171270595&h=AQBPihAkmTx1VfHiTTQ,2025-08-18,2025-08-18
2025-08-18,"Ad - AEF FB Video 81 V1 - LP",72.24,"Website purchases",1,2138,20,705,30.78,4,90,1986,https://www.facebook.com/?feed_demo_ad=120226020179190595&h=AQB_jeL1vEeTXxqzSoU,2025-08-18,2025-08-18
2025-08-13,"Ad - AEF FB Video 83 V5 - WE",72.15,"Website purchases",4,2151,38,472,44.81,3,57,1976,https://www.facebook.com/?feed_demo_ad=120229565584280595&h=AQBiQDKT3zu-Z7m4Dww,2025-08-13,2025-08-13
2025-08-18,"Ad - AEF FB Video 89 V5 - WE",71.56,"Website purchases",4,3020,35,685,100.1,3,26,2671,https://www.facebook.com/?feed_demo_ad=120234564705200595&h=AQAke2t-af3IlXZrL0M,2025-08-18,2025-08-18
2025-08-15,"AEF FB Video 67 V1",71.38,"Website purchases",3,2259,55,473,78.98,3,25,1901,https://www.facebook.com/?feed_demo_ad=120235518283560595&h=AQCXpUl1G9697L7OQMM,2025-08-15,2025-08-15
2025-08-15,"Ad - AEF FB RM Image 9 - V1",71.35,"Website purchases",1,2689,17,,17,,,,https://www.facebook.com/?feed_demo_ad=120233317648980595&h=AQCBAf7bOgGHtNDp1hY,2025-08-15,2025-08-15
2025-08-14,"Ad - AEF FB Video 69 V4",71.34,"Website purchases",2,4049,23,739,14.15,2,14,3647,https://www.facebook.com/?feed_demo_ad=120218111813760595&h=AQC8kQcauVMnXTa5Xtc,2025-08-14,2025-08-14
2025-08-15,"Ad - AEF FB Image 78 - V23",71.25,"Website purchases",5,3709,27,,117.36,,,,https://www.facebook.com/?feed_demo_ad=120233906693860595&h=AQC-WjKclzx467UWNW4,2025-08-15,2025-08-15
2025-08-12,"Ad - AEF FB Video 72 V2",70.97,"Website purchases",3,2847,21,708,118.3,3,44,2536,https://www.facebook.com/?feed_demo_ad=120218842898410595&h=AQButUocVOBessrJcWo,2025-08-12,2025-08-12
2025-08-14,"Ad - AEF FB Video 76 V2",70.63,"Website purchases",3,3817,35,747,89.4,2,36,3380,https://www.facebook.com/?feed_demo_ad=120220929939140595&h=AQB1Nh_9tYDMyCoJNTc,2025-08-14,2025-08-14
2025-08-15,"Ad - AEF FB Video 88 V5",70.54,"Website purchases",1,3297,26,529,3.5,2,91,3242,https://www.facebook.com/?feed_demo_ad=120233551992880595&h=AQDeGc9Ss9RPLHS-PNI,2025-08-15,2025-08-15
2025-08-15,"Ad - AEF FB Image 74 - V21",70.23,"Website purchases",2,3060,16,,84.61,,,,https://www.facebook.com/?feed_demo_ad=120232562235850595&h=AQB2c-1iXQCXGjXClDc,2025-08-15,2025-08-15
2025-08-14,"Ad - AEF FB Video 88 V1",70.22,"Website purchases",3,3556,23,534,34.34,2,99,3481,https://www.facebook.com/?feed_demo_ad=120233552445470595&h=AQDDHLztgKx_-GztFCc,2025-08-14,2025-08-14
2025-08-15,"Ad - AEF FB Video 86 V6",70.21,"Website purchases",2,3165,25,608,57.09,3,106,3132,https://www.facebook.com/?feed_demo_ad=120232135856370595&h=AQAXj4fiWqItRgoskkw,2025-08-15,2025-08-15
2025-08-15,"Ad - AEF FB Video 90 V5",70.18,"Website purchases",4,2974,25,520,75.6,2,30,2663,https://www.facebook.com/?feed_demo_ad=120235674610380595&h=AQAE6j319Nz_VHdC_8Q,2025-08-15,2025-08-15
2025-08-12,"Ad - AEF FB Video 70 V2",69.89,"Website purchases",3,2482,41,759,65.07,4,84,2408,https://www.facebook.com/?feed_demo_ad=120218378355200595&h=AQCxzGkwqrMNVusBI_Y,2025-08-12,2025-08-12
2025-08-13,"Ad - AEF FB Image 63 - V7",69.42,"Website purchases",1,2587,45,,25,,,,https://www.facebook.com/?feed_demo_ad=120230579001370595&h=AQAYrMhYKRrywI-lvzQ,2025-08-13,2025-08-13
2025-08-18,"Ad - AEF FB Video 67 V2",68.68,"Website purchases",1,3532,21,929,3.5,3,27,3165,https://www.facebook.com/?feed_demo_ad=120217727199490595&h=AQAjIyv5Dd-6zz_G02U,2025-08-18,2025-08-18
2025-08-12,"Ad - AEF FB Video 90 V2",68.58,"Website purchases",5,2936,20,684,152.21,4,71,2840,https://www.facebook.com/?feed_demo_ad=120235675213020595&h=AQCHJEbVVrrxUIMj1dA,2025-08-12,2025-08-12
2025-08-18,"Ad - AEF FB Video 75 V4",68.34,"Website purchases",1,3804,26,837,20,3,72,3213,https://www.facebook.com/?feed_demo_ad=120220006676880595&h=AQCJkEalfuxkgkYlQZo,2025-08-18,2025-08-18
