Day,"Ad name","Amount spent (USD)","Result type",Results,Impressions,"Link clicks","3-second video plays","Purchases conversion value","Video average play time","Video plays at 75%","Video plays","Preview link","Reporting starts","Reporting ends"
2025-08-13,"Ad - FLD FB Video 49 - S1 - V3 - T2 - P3 - G2",63.83,"Website purchases",8,2990,20,870,180.5,3,57,2940,https://www.facebook.com/?feed_demo_ad=120215074906230204&h=AQAIt2_F1-Cugi46eqw,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Image 12 - V6",0.02,,,2,,,,,,,https://www.facebook.com/?feed_demo_ad=120226413265300204&h=AQCAPkvFKWAp7MLPvoA,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 62 - V5",0.07,,,1,,,,1,,1,https://www.facebook.com/?feed_demo_ad=120217651407380204&h=AQBimEzIRgDTuyyQ_1U,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Image 15 - V18",23.4,,,594,9,,,,,,https://www.facebook.com/?feed_demo_ad=120227230508590204&h=AQCs5j8xnwhfom4Drls,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 66 - V1",2.53,,,54,,8,,2,,34,https://www.facebook.com/?feed_demo_ad=120219939684450204&h=AQBiMvJFU_ISJTETLko,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 64 - V1 - WE",241.17,"Website purchases",11,7227,67,1194,274.66,2,69,5928,https://www.facebook.com/?feed_demo_ad=120218523074390204&h=AQCEL9mA8mWxv9rKV8o,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 45  - V1 - T2 - P2 - G2 - RE 4",0.05,,,3,,,,1,,3,https://www.facebook.com/?feed_demo_ad=120212664162960204&h=AQBDActLaRDuMl9c2ds,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 60 - V2",0.56,,,14,1,2,,3,1,13,https://www.facebook.com/?feed_demo_ad=120217164880000204&h=AQDsgdcwRPqRhe_skjE,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 60 - V1",97.24,"Website purchases",3,1889,22,352,61.44,3,47,1584,https://www.facebook.com/?feed_demo_ad=120217164879990204&h=AQBE9OhPEvOp2izNqec,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 59 - V4",19.33,"Website purchases",2,866,7,315,3.38,3,18,848,https://www.facebook.com/?feed_demo_ad=120216976461350204&h=AQB45f0LID4XY6vWEaM,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 60 - V1",235.02,"Website purchases",10,5501,70,910,251.73,3,146,4374,https://www.facebook.com/?feed_demo_ad=120217163425260204&h=AQDqIvCnI8Qxc_Ck_dQ,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 49 - S1 - V1 - T2 - P3 - G2",24.97,"Website purchases",1,1037,12,309,,3,21,1017,https://www.facebook.com/?feed_demo_ad=120215074906220204&h=AQAcKH5mE8rsW1Xc6UM,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 52 - TT0183 - S1 - V1 - T2 - P3",77.31,"Website purchases",5,1726,17,374,52.13,3,21,1426,https://www.facebook.com/?feed_demo_ad=120215621643480204&h=AQCiPtA3qypbeMEdNjc,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 44 - V1 - T2 - P3 - G2",68.49,,,3342,24,1416,,4,58,3288,https://www.facebook.com/?feed_demo_ad=120212557729050204&h=AQBgJ9CkWylEAnAAxUQ,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 59 - V1",0.5,,,17,,7,,3,,17,https://www.facebook.com/?feed_demo_ad=120216976491820204&h=AQCJCCTEzfnExFwtoME,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 59 - V1",88.43,"Website purchases",8,3620,42,1392,112.55,4,93,3434,https://www.facebook.com/?feed_demo_ad=120216976430650204&h=AQB__Uc7k0N8SYPdj_g,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 44 - V3 - T2 - P3 - G2 - RE 3",14.5,"Website purchases",1,638,4,262,62.25,4,12,616,https://www.facebook.com/?feed_demo_ad=120212557729020204&h=AQCpiaqYQkrZU3Z6S-I,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Image 14 - V4",0.65,,,14,1,,,,,,https://www.facebook.com/?feed_demo_ad=120227230508520204&h=AQAOyoTb8wtQI0WnITw,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Image 10 - V1",167.32,"Website purchases",8,6414,47,,90.97,,,,https://www.facebook.com/?feed_demo_ad=120226413265330204&h=AQDHK7JuJCP0k93ppU4,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 52 - TT0183 - S1 - V003 - T2 - P3",40.71,"Website purchases",2,1657,10,539,9.75,3,22,1605,https://www.facebook.com/?feed_demo_ad=120215620702010204&h=AQCHAQvz4Nbfbc9XvdY,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Image 11 - V5",0.06,,,6,,,,,,,https://www.facebook.com/?feed_demo_ad=120226413265340204&h=AQCiVYjZ8UnPuB0m7bE,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 26 - S1 - V1 - T2 - G2",3.41,,,164,5,23,,2,4,139,https://www.facebook.com/?feed_demo_ad=120213533398710204&h=AQB7DmsdvVbCZ3n9I-Q,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 66 - V1",60.4,"Website purchases",2,1259,22,162,8,2,10,912,https://www.facebook.com/?feed_demo_ad=120219938849360204&h=AQAQAOl6c93Wl6frVYA,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 61 - V1",0.09,,,2,,,,1,,2,https://www.facebook.com/?feed_demo_ad=120217366380880204&h=AQBcTS-RTDCQAO6IWOI,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 39 - S1 - V3 - T1 - G1",3.66,,,112,2,27,,3,1,100,https://www.facebook.com/?feed_demo_ad=120211982605890204&h=AQCvsghnEszSoWcDX_o,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 31 - S1 - V1 - T1 - G1 - RE 2",3.28,,,72,1,18,,11,1,52,https://www.facebook.com/?feed_demo_ad=120211983004310204&h=AQBEkNIyb0o2klwgWko,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 41 - S1 - V2 - T2 - G2 - RE 4",0.11,,,4,,,,1,,4,https://www.facebook.com/?feed_demo_ad=120212145722020204&h=AQArzrWOU_ni8j0HXDI,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 44 - V2 - T2 - P3 - G2 - RE 3",21.33,,,899,3,346,,3,9,863,https://www.facebook.com/?feed_demo_ad=120212557729060204&h=AQCeDB8m3O0sEVhvSY8,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 47 - S1 - V1 - T4 - P2 - G1",0.31,,,2,,2,,4,,2,https://www.facebook.com/?feed_demo_ad=120213227820490204&h=AQAYZpXAu66A9uZH36I,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 52 - TT0183 - S1 - V1 - T2 - P3",55.17,"Website purchases",2,1368,13,290,88.08,3,18,1154,https://www.facebook.com/?feed_demo_ad=120215620701990204&h=AQDcZuHl2kLMtXwu82U,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 52 - TT0183 - S1 - V1 - T2 - P3 - WE",154.3,"Website purchases",5,6173,41,1251,115.1,3,66,5155,https://www.facebook.com/?feed_demo_ad=120215621692610204&h=AQBizIoPFLdiH56E9fw,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 54 - S1 - V003",1.69,,,51,1,13,,4,1,46,https://www.facebook.com/?feed_demo_ad=120216018626370204&h=AQDpJoPLX00thE6yDrs,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 55 - S1 - V003",24.56,,,1467,5,264,,2,23,1442,https://www.facebook.com/?feed_demo_ad=120216076617880204&h=AQDBwmgpxWl-r6u-rsk,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 57 - V1",1.11,,,31,,7,,3,3,27,https://www.facebook.com/?feed_demo_ad=120216449414560204&h=AQADJ3njDBfGg1pp_d4,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 58 - V1",0.06,,,2,,,,1,,1,https://www.facebook.com/?feed_demo_ad=120216684783050204&h=AQDzcqGO3cq1zKzgz5k,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 60 - V1",13.42,,,267,6,70,,4,9,209,https://www.facebook.com/?feed_demo_ad=120217165087250204&h=AQCPrgKs98kIBJgducE,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 63 - V1",26.55,,,1150,8,214,,2,8,1019,https://www.facebook.com/?feed_demo_ad=120218194275950204&h=AQDC68YciyyJfgCGRP8,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 70 - V5 - WE",29.3,,,1233,5,172,,2,13,979,https://www.facebook.com/?feed_demo_ad=120221376699170204&h=AQCfHih6xPqi9cnlinE,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 52 - TT0183 - S1 - V003 - T2 - P3",37.68,"Website purchases",1,1422,17,459,4.3,4,34,1385,https://www.facebook.com/?feed_demo_ad=120215621643490204&h=AQCkeM_7ApS6QE5pz9g,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 74 - V4",56.16,,,1031,18,256,,4,31,820,https://www.facebook.com/?feed_demo_ad=120224918634620204&h=AQCe6_OHuOmUAwLXlLI,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 26 - S1 - V0 - T2 - G2",20.76,,,712,15,112,,3,21,687,https://www.facebook.com/?feed_demo_ad=120213533245330204&h=AQDpupJuMWlo7ZUTJwY,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Image 16 - V4",60.25,"Website purchases",2,2609,15,,13.9,,,,https://www.facebook.com/?feed_demo_ad=120227228100170204&h=AQBVsTjfmhgQJ_n80cE,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Image 11 - V5",35.83,,,1803,15,,,,,,https://www.facebook.com/?feed_demo_ad=120226410648190204&h=AQA66yiVRcy1W288Mwo,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Image 10 - V1 - WE",82.15,"Website purchases",7,3323,29,,343.4,,,,https://www.facebook.com/?feed_demo_ad=120226410461750204&h=AQBhMxkjPzmqdWbHhV4,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 74 - V1",1.94,,,52,1,11,,4,1,45,https://www.facebook.com/?feed_demo_ad=120224919493180204&h=AQAk9JCwfWoScb0svGw,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 74 - V1 - WE",24.45,"Website purchases",1,757,12,131,,2,3,642,https://www.facebook.com/?feed_demo_ad=120224918972150204&h=AQCKAaJVABaSse3TGdQ,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 74 - V1 - WE",75.07,"Website purchases",2,2000,22,408,61,3,24,1653,https://www.facebook.com/?feed_demo_ad=120224915994480204&h=AQDNCeIQkhtCASJuyXI,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 71 - V1 - WE",100.99,"Website purchases",3,2238,36,413,62.04,3,24,1711,https://www.facebook.com/?feed_demo_ad=120222541466820204&h=AQC6ZLUaR944YnV46gc,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 73 - V4",61.12,"Website purchases",2,1196,10,268,26.9,3,19,1004,https://www.facebook.com/?feed_demo_ad=120224473761860204&h=AQD-zCclhzebcFsmdWI,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 72 - V1",0.08,,,4,1,1,,6,,3,https://www.facebook.com/?feed_demo_ad=120223509498890204&h=AQDpx6EVX0zX7XaFJyY,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 72 - V5.1",28.02,,,843,35,194,,7,48,734,https://www.facebook.com/?feed_demo_ad=120223509478080204&h=AQBMADD7-SrPPZy2nO8,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 72 - V2",24.83,,,943,9,110,,3,11,569,https://www.facebook.com/?feed_demo_ad=120223509072340204&h=AQCpp_bfsq-eQSBV5FU,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 72 - V1 - WE",29.8,,,1012,9,167,,2,3,822,https://www.facebook.com/?feed_demo_ad=120223508459430204&h=AQCNj5O5UU5sF28d6Dk,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 71 - V5",31.02,,,612,9,118,,3,5,497,https://www.facebook.com/?feed_demo_ad=120222542251830204&h=AQB1d3yQ5GKrGadi_XA,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 59 - V2",34.94,,,1578,22,579,,4,50,1484,https://www.facebook.com/?feed_demo_ad=120216976461390204&h=AQAg4JOpFAZ-CnBsR3o,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 79 - V5",32.96,,,778,10,142,,2,11,635,https://www.facebook.com/?feed_demo_ad=120230885399220204&h=AQAY5PFZ6-atzeaSiiE,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 63 - V1",72.06,"Website purchases",3,3066,25,644,13.5,2,28,2733,https://www.facebook.com/?feed_demo_ad=120218194307430204&h=AQDp7dpqBA5omBlftiE,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 43 - V3",0.01,,,1,,1,,4,,1,https://www.facebook.com/?feed_demo_ad=120233544672410204&h=AQCfUfwcPd8fFiycQBE,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 80 - V5.1",30.33,,,724,7,100,,2,2,620,https://www.facebook.com/?feed_demo_ad=120232273297990204&h=AQBVEHq13czQe18tf3I,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 80 - V5.1",0.34,,,5,,1,,2,,4,https://www.facebook.com/?feed_demo_ad=120232273500270204&h=AQAwlRpdErpNqjXWUjg,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 56 - S1 - V4",0.02,,,3,,,,1,,3,https://www.facebook.com/?feed_demo_ad=120216355025520204&h=AQCfox9Vt1X1seF0eRw,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 81 - V1",27.3,,,991,8,176,,2,10,838,https://www.facebook.com/?feed_demo_ad=120232859518760204&h=AQBqSmtQ5Ei7hxTPZFM,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 81 - V2",31.33,,,660,21,172,,4,14,501,https://www.facebook.com/?feed_demo_ad=120232860148140204&h=AQCdCRUYYq9mCvgnuYE,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 81 - V4",102.06,"Website purchases",3,2449,41,612,68.5,4,77,1988,https://www.facebook.com/?feed_demo_ad=120232860851000204&h=AQCTmfLEcLOhy1-VmZs,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 81 - V5",75.41,"Website purchases",3,1689,44,315,127.5,3,49,1217,https://www.facebook.com/?feed_demo_ad=120232861242980204&h=AQDOnsSuTK0gDreq7w8,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Image 24 - V4",27.8,,,634,5,,,,,,https://www.facebook.com/?feed_demo_ad=120232862168810204&h=AQD2x0R-WXeLLb0Vbis,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 81 - V1",0.09,,,4,,,,2,,1,https://www.facebook.com/?feed_demo_ad=120232861941780204&h=AQACDzvmrpo969ojZtc,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 43 - V1",52.6,"Website purchases",2,1823,29,304,9.05,2,8,1565,https://www.facebook.com/?feed_demo_ad=120233543889860204&h=AQD0jU0ia780xf9M2zc,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 43 - V2",28.5,,,978,7,168,,3,10,801,https://www.facebook.com/?feed_demo_ad=120233544128650204&h=AQB6uI26jIcSVf2ySjs,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 43 - V3",64.19,"Website purchases",4,1686,28,352,58.25,3,49,1414,https://www.facebook.com/?feed_demo_ad=120233544222050204&h=AQACoLmEMI1wUvWoFEg,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 43 - V1",23.44,,,781,6,124,,2,3,656,https://www.facebook.com/?feed_demo_ad=120233544559090204&h=AQAL7WkAJ90T8MkHirE,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 43 - V2",53.63,,,2149,26,431,,3,18,1881,https://www.facebook.com/?feed_demo_ad=120233544672400204&h=AQASvgqU-J1k8lFit8c,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 43 - V1",29.41,"Website purchases",2,865,8,125,21.65,2,7,708,https://www.facebook.com/?feed_demo_ad=120233544672430204&h=AQCYyu9QIXD2or6dYI8,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 80 - V4",86.61,"Website purchases",2,2199,40,481,83,3,28,1798,https://www.facebook.com/?feed_demo_ad=120232272398690204&h=AQBt3VKKbhrhdHefyCM,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 43 - V1",7.61,,,250,3,44,,2,2,215,https://www.facebook.com/?feed_demo_ad=120233545648180204&h=AQCVMtgEx3oywXguFfE,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 43 - V2",38.18,"Website purchases",1,1463,20,296,3,2,13,1234,https://www.facebook.com/?feed_demo_ad=120233545648170204&h=AQDKjKXXuy_C94zYnpM,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Image 26 - V1",49.07,"Website purchases",3,1344,22,,56.51,,,,https://www.facebook.com/?feed_demo_ad=120233968656490204&h=AQDRM_CV_fpUZoUK5f4,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Image 29 - V4",23.78,,,611,15,,,,,,https://www.facebook.com/?feed_demo_ad=120233968698080204&h=AQA7HbjZBDQUUxgzTA4,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Image 27 - V21",25.44,,,915,16,,,,,,https://www.facebook.com/?feed_demo_ad=120233968673610204&h=AQDI5xeGwmEN9LLDyNE,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Image 25 - V14",25.71,,,590,9,,,,,,https://www.facebook.com/?feed_demo_ad=120233968625430204&h=AQA0x07QL6TnEoTNlkg,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Image 28 - V4",58.14,"Website purchases",3,1548,31,,129.71,,,,https://www.facebook.com/?feed_demo_ad=120233968684660204&h=AQAwsKPnUgErPX0t0-8,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Image 28 - V4",73,"Website purchases",9,1804,29,,137.73,,,,https://www.facebook.com/?feed_demo_ad=120233968785970204&h=AQAUruqGNtsN8-Psaq4,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Image 29 - V4",0.72,,,18,,,,,,,https://www.facebook.com/?feed_demo_ad=120233968785950204&h=AQB3Aoc7aTdzpPosE9o,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Image 26 - V1",1.06,,,48,,,,,,,https://www.facebook.com/?feed_demo_ad=120233968785960204&h=AQAMl7ZHjOR8dMDhtXY,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Image 27 - V21",5.37,,,235,1,,,,,,https://www.facebook.com/?feed_demo_ad=120233968785980204&h=AQDeBBvChcb02kwvLJY,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Image 25 - V14",1.64,,,23,,,,,,,https://www.facebook.com/?feed_demo_ad=120233968786000204&h=AQA0W0ch9WwCs4Vqp5w,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 67 - V5",0.09,,,1,,,,3,,1,https://www.facebook.com/?feed_demo_ad=120220233414750204&h=AQD5WlQxX4VYz3dGkbo,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 75 - V2",78.84,"Website purchases",1,2560,53,541,100.56,3,166,2165,https://www.facebook.com/?feed_demo_ad=120228034337440204&h=AQAtRAni6O-eHeQ0pPo,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 80 - V5",91.13,"Website purchases",4,1736,36,324,55.81,3,36,1403,https://www.facebook.com/?feed_demo_ad=120232273198700204&h=AQBycoFqaK4sdER9fRM,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 43 - V2",60.46,"Website purchases",4,2787,29,617,50.67,3,17,2342,https://www.facebook.com/?feed_demo_ad=120233544559070204&h=AQCfp3o6a2yGtcoBLtc,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 80 - V2",33.42,,,695,21,152,,4,13,485,https://www.facebook.com/?feed_demo_ad=120232272282480204&h=AQAz7EUInhkjtDSz2vA,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Image 21 - V1",98.43,"Website purchases",7,4323,39,,145.04,,,,https://www.facebook.com/?feed_demo_ad=120230887280470204&h=AQDlMUSZMvqEvm7mt0k,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 75 - V4",59.97,"Website purchases",1,1317,18,265,7.2,4,76,1020,https://www.facebook.com/?feed_demo_ad=120228034470950204&h=AQC6hySNeg0MhmrV5T0,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 80 - V1",116.08,"Website purchases",6,3207,31,487,90.59,2,33,2735,https://www.facebook.com/?feed_demo_ad=120232272175100204&h=AQAjArQry5PEgKzfsBA,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 77 - V1",61.43,,,1848,14,275,,2,28,1567,https://www.facebook.com/?feed_demo_ad=120229770928470204&h=AQBMlSgWjUvyyoYT6Gw,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 77 - V5.1",23.17,,,673,11,110,,4,36,589,https://www.facebook.com/?feed_demo_ad=120229772395960204&h=AQAgzuwIGRa7aMjQSJM,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 77 - V5.1",0.01,,,1,,,,2,,1,https://www.facebook.com/?feed_demo_ad=120229772645460204&h=AQAAf82khUf5mkXuvOw,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 78 - V2",58.91,"Website purchases",1,2368,20,477,12,3,23,2016,https://www.facebook.com/?feed_demo_ad=120230513479320204&h=AQD4SFpS2k_2xKf5FjI,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 78 - V4",36.38,,,1559,23,396,,3,17,1330,https://www.facebook.com/?feed_demo_ad=120230513701610204&h=AQDKKc1nxHfpXRptc60,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 78 - V5.1",41.25,,,1067,12,133,,2,15,915,https://www.facebook.com/?feed_demo_ad=120230513868380204&h=AQA1IwIwjHIMwoEgwbo,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 78 - V4",0.31,,,6,,1,,4,,4,https://www.facebook.com/?feed_demo_ad=120230514521330204&h=AQD-WX9xaEkWdt4k_9M,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 79 - V1",57.21,"Website purchases",2,1836,30,311,15.56,2,34,1507,https://www.facebook.com/?feed_demo_ad=120230885135170204&h=AQDj80m9bfztlA-ZV38,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 79 - V2",71.54,"Website purchases",2,1845,32,406,30.5,4,76,1481,https://www.facebook.com/?feed_demo_ad=120230885251700204&h=AQB8FLwDPbGPHefxeaY,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 79 - V4",54.95,"Website purchases",2,1260,20,257,20,3,40,1037,https://www.facebook.com/?feed_demo_ad=120230885266250204&h=AQCxQVf0K25nAz5Q-8Q,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 79 - V1",101.28,"Website purchases",4,2748,23,501,66.05,2,42,2346,https://www.facebook.com/?feed_demo_ad=120230885960920204&h=AQAxTOyi9L5V5ipq6u4,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Image 21 - V1",103.13,"Website purchases",4,4415,40,,162.86,,,,https://www.facebook.com/?feed_demo_ad=120230887397890204&h=AQB2a4YUILg0_5uCrTQ,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 26 - S1 - V0 - T2 - G2 - RE 1",2.1,,,61,1,11,,3,,55,https://www.facebook.com/?feed_demo_ad=120211962931040204&h=AQBEmAgz-toof01EEc8,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 58 - V4",0.01,,,1,,,,2,,1,https://www.facebook.com/?feed_demo_ad=120216684783060204&h=AQDvf_8lmqIxYKZ7FHU,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 73 - V2",0.08,,,1,,,,1,,1,https://www.facebook.com/?feed_demo_ad=120224475419510204&h=AQBlhl42JtsixdX5dQw,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 61 - V2",0.03,,,1,,,,,,,https://www.facebook.com/?feed_demo_ad=120217366356130204&h=AQBfbEFfR_XICDL3UaU,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 79 - V4",0.03,,,1,,,,,,,https://www.facebook.com/?feed_demo_ad=120230886175610204&h=AQA9PTvOmgjF9mH1yBY,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Image 22 - V21",0.14,,,7,,,,,,,https://www.facebook.com/?feed_demo_ad=120230887397840204&h=AQCX8x8Xb4FW40QSdjE,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 79 - V1",0.06,,,1,,,,2,,1,https://www.facebook.com/?feed_demo_ad=120230886175590204&h=AQAcn5f0X_hL6kcddjI,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 60 - V3",0.1,,,1,,,,1,,1,https://www.facebook.com/?feed_demo_ad=120217164880040204&h=AQCiAqodyRZSwSWGN-Y,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 71 - V2",0,,,1,,,,,,,https://www.facebook.com/?feed_demo_ad=120222564938740204&h=AQA0RaF6YlwI1h3hxuY,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 62 - V5",0.01,,,1,,,,1,,1,https://www.facebook.com/?feed_demo_ad=120217651332170204&h=AQAqD_0s7qcQh5Cz3J8,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 70 - V2",0.01,,,2,,,,1,,2,https://www.facebook.com/?feed_demo_ad=120221376999790204&h=AQB7WhlIKagDbD2lXl8,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 53 - S1 - V2",0.01,,,1,,,,1,,1,https://www.facebook.com/?feed_demo_ad=120215834440340204&h=AQB_HT6Ltnz5YVnG6UU,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 57 - V4",0,,,1,,,,1,,1,https://www.facebook.com/?feed_demo_ad=120216449414590204&h=AQAOP_5eQsyf3TeXhTs,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 54 - S1 - V2",0.12,,,4,,1,,2,,3,https://www.facebook.com/?feed_demo_ad=120216018626410204&h=AQCFdHN51uHrR-CDFug,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 47 - S1 - V1 - T4 - P2 - G1",3.08,,,95,,17,,3,1,74,https://www.facebook.com/?feed_demo_ad=120213227820480204&h=AQC92WEJok1E1EB_xMc,2025-08-13,2025-08-13
2025-08-13,"Ad - FLD FB Video 73 - V5",0.26,,,1,1,1,,14,,1,https://www.facebook.com/?feed_demo_ad=120224475419570204&h=AQBL-rEyQyrHCg1Dtxo,2025-08-13,2025-08-13
